station_id,timestamp,session_id,voltage,current,power_kw,temperature_c,duration_sec,energy_kwh,error_code,message
STATION_11,2024-01-01 09:50:20,18e2bd2a6c1a,238.32,29.87,7.145,47.66,48,0.0953,0,OK
STATION_11,2024-01-01 09:50:53,18e2bd2a6c1a,228.93,29.16,6.651,41.88,27,0.0499,0,OK
STATION_11,2024-01-01 09:50:56,18e2bd2a6c1a,226.93,29.75,6.832,47.05,16,0.0304,0,OK
STATION_11,2024-01-01 09:50:58,18e2bd2a6c1a,227.18,30.46,6.936,48.77,30,0.0578,0,OK
STATION_11,2024-01-01 09:51:08,18e2bd2a6c1a,231.54,28.52,6.669,48.93,5,0.0093,0,OK
STATION_11,2024-01-01 09:51:44,18e2bd2a6c1a,232,31.41,7.295,48.51,3,0.0061,0,OK
STATION_11,2024-01-01 09:52:02,18e2bd2a6c1a,227.5,29.18,6.52,48.87,35,0.0634,0,OK
STATION_11,2024-01-01 09:52:43,18e2bd2a6c1a,222.56,28.19,6.324,47.93,57,0.1001,0,OK
STATION_11,2024-01-01 09:53:35,18e2bd2a6c1a,228.73,27.62,6.284,46.29,53,0.0925,0,OK
STATION_11,2024-01-01 09:54:18,18e2bd2a6c1a,234.29,25.76,6.051,50.26,5,0.0084,0,OK
STATION_11,2024-01-01 09:54:20,18e2bd2a6c1a,229.76,29.64,6.773,47.78,24,0.0452,0,OK
STATION_11,2024-01-01 09:54:38,18e2bd2a6c1a,226.2,30.9,-6.979,47.15,13,0.0252,0,OK
STATION_11,2024-01-01 09:54:46,18e2bd2a6c1a,236.83,25.75,6.146,46.64,55,0.0939,0,OK
STATION_11,2024-01-01 09:54:56,18e2bd2a6c1a,230.05,26.45,6.087,46.96,14,0.0237,0,OK
STATION_11,2024-01-01 09:55:41,18e2bd2a6c1a,228.72,30.51,6.923,50.6,57,0.1096,0,OK
STATION_16,2024-01-01 14:36:46,578e5310569d,233.6,29.85,6.984,46.75,29,0.0563,0,OK
STATION_16,2024-01-01 14:36:50,578e5310569d,230.73,29.76,6.851,44.54,21,0.04,0,OK
STATION_16,2024-01-01 14:36:52,578e5310569d,236.69,31.22,7.336,48.07,21,0.0428,0,OK
STATION_16,2024-01-01 14:36:53,578e5310569d,239.85,32.95,7.917,45.59,3,0.0066,0,OK
STATION_16,2024-01-01 14:36:54,578e5310569d,238.5,30.66,7.306,41.77,44,0.0893,0,OK
STATION_16,2024-01-01 14:36:54,578e5310569d,234.21,31.87,7.467,43.57,46,0.0954,0,OK
STATION_16,2024-01-01 14:37:06,578e5310569d,233.25,28.33,6.641,44.9,27,0.0498,0,OK
STATION_16,2024-01-01 14:37:12,578e5310569d,227.12,32.16,7.274,45.57,55,0.1111,0,OK
STATION_16,2024-01-01 14:37:12,578e5310569d,234.23,33.49,7.799,49.8,37,0.0802,0,OK
STATION_16,2024-01-01 14:37:14,578e5310569d,235.53,30.65,7.249,46.72,56,0.6025,0,OK
STATION_16,2024-01-01 14:37:16,578e5310569d,235.92,29.95,7.077,45.25,3,0.0059,0,OK
STATION_16,2024-01-01 14:37:18,578e5310569d,231.38,30.88,7.13,48.14,1,0.002,0,OK
STATION_16,2024-01-01 14:37:20,578e5310569d,240.41,28.73,6.955,46.36,32,0.0618,404,Repeated handshake failures across multiple modules
STATION_16,2024-01-01 14:37:21,578e5310569d,234.5,29.41,6.884,48.93,7,0.0134,0,OK
STATION_16,2024-01-01 14:37:30,578e5310569d,231.45,29.75,6.845,44.36,42,0.0799,0,OK
STATION_16,2024-01-01 14:37:31,578e5310569d,241.03,28.03,6.82,43.9,8,0.0152,0,OK
STATION_16,2024-01-01 14:37:46,578e5310569d,235.97,29.97,7.116,43.61,30,0.0593,0,OK
STATION_16,2024-01-01 14:38:02,578e5310569d,238.46,32.09,7.679,43.64,54,0.1152,0,OK
STATION_16,2024-01-01 14:38:10,578e5310569d,233.25,32.49,7.611,46.89,45,0.0951,0,OK
STATION_16,2024-01-01 14:38:11,578e5310569d,233.25,30.18,7.063,43.41,20,0.0392,101,Severe voltage instability detected
STATION_16,2024-01-01 14:38:16,578e5310569d,227.67,30.72,6.959,44.56,52,0.1005,0,OK
STATION_16,2024-01-01 14:38:21,578e5310569d,239.38,28.08,6.72,45.53,57,0.1064,0,OK
STATION_16,2024-01-01 14:38:26,578e5310569d,235.67,28.22,6.744,46.94,22,0.0412,0,OK
STATION_16,2024-01-01 14:38:31,578e5310569d,234.74,28.03,6.601,41.54,45,0.0825,0,OK
STATION_16,2024-01-01 14:38:34,578e5310569d,233.06,30.35,7.04,48.21,4,0.0078,0,OK
STATION_16,2024-01-01 14:38:46,578e5310569d,232.85,32.94,7.679,46.76,4,0.0085,0,OK
STATION_16,2024-01-01 14:38:52,578e5310569d,226.63,29.67,6.708,45.11,57,0.1062,0,OK
STATION_16,2024-01-01 14:38:54,578e5310569d,235.66,28.82,6.73,47.87,57,0.1066,0,OK
STATION_16,2024-01-01 14:39:01,578e5310569d,229.73,30.47,6.999,48.27,58,0.1128,0,OK
STATION_16,2024-01-01 14:39:11,578e5310569d,229.29,30.71,7.099,43.64,40,0.0789,0,OK
STATION_16,2024-01-01 14:39:46,578e5310569d,239.22,29.22,6.986,45.62,26,0.0505,0,OK
STATION_16,2024-01-01 14:39:46,578e5310569d,236.55,32.96,7.864,41.43,31,0.0677,0,OK
STATION_16,2024-01-01 14:39:58,578e5310569d,236.25,27.61,6.535,44.32,15,0.0272,0,OK
STATION_16,2024-01-01 14:40:04,578e5310569d,233.25,29.76,6.909,44.03,44,0.0844,0,OK
STATION_16,2024-01-01 14:40:13,578e5310569d,237.05,30.94,7.338,45.37,58,0.1182,0,OK
STATION_16,2024-01-01 14:40:23,578e5310569d,237.93,31.77,7.594,46.16,9,0.019,0,OK
STATION_16,2024-01-01 14:40:26,578e5310569d,234.57,27.93,6.516,46.08,22,0.0398,0,OK
STATION_16,2024-01-01 14:40:37,578e5310569d,228.92,27.44,6.291,47.74,52,0.0909,0,OK
STATION_16,2024-01-01 14:40:56,578e5310569d,233.61,28.41,6.639,46.22,5,0.0092,0,OK
STATION_16,2024-01-01 14:41:04,578e5310569d,237.41,26.32,6.242,45.59,30,0.052,0,OK
STATION_16,2024-01-01 14:41:58,578e5310569d,236.43,29.42,7.004,48.87,33,0.0642,0,OK
STATION_16,2024-01-01 14:42:14,578e5310569d,234.75,28.82,6.782,47.48,1,0.0019,0,OK
STATION_16,2024-01-01 14:42:46,578e5310569d,235.94,30.84,7.273,45.24,5,0.0101,0,OK
STATION_16,2024-01-01 14:42:56,578e5310569d,233.89,33.68,7.863,48.16,39,0.0852,0,OK
STATION_16,2024-01-01 14:43:46,578e5310569d,234.59,32.12,7.539,39.69,59,0.1236,0,OK
STATION_4,2024-01-01 15:15:12,263aa7f8aba9,220.36,27.88,6.19,53.02,13,0.0224,0,OK
STATION_4,2024-01-01 15:15:14,263aa7f8aba9,220.61,27.19,6.106,49.62,56,0.095,0,OK
STATION_4,2024-01-01 15:15:16,263aa7f8aba9,220.63,27.26,6.022,52.2,16,0.1479,0,OK
STATION_4,2024-01-01 15:15:18,263aa7f8aba9,221.47,31.6,6.987,54.44,46,0.0893,0,OK
STATION_4,2024-01-01 15:15:19,263aa7f8aba9,217.99,29.72,6.482,52.52,9,0.0162,0,OK
STATION_4,2024-01-01 15:15:22,263aa7f8aba9,218.05,30.69,6.661,93.47,4,0.0074,0,OK
STATION_4,2024-01-01 15:15:22,263aa7f8aba9,217.6,31.93,6.879,48.36,3,0.0057,0,OK
STATION_4,2024-01-01 15:15:25,263aa7f8aba9,220.24,29.49,6.531,53.63,39,0.0708,0,OK
STATION_4,2024-01-01 15:15:26,263aa7f8aba9,220.88,33.08,7.163,53.23,5,0.0099,0,OK
STATION_4,2024-01-01 15:15:33,263aa7f8aba9,223.55,29.43,6.639,51.02,11,0.0203,0,OK
STATION_4,2024-01-01 15:15:38,263aa7f8aba9,222.13,26.41,5.886,49.46,9,0.0147,0,OK
STATION_4,2024-01-01 15:15:54,263aa7f8aba9,218.23,31.98,7.032,49.54,34,0.0664,0,OK
STATION_4,2024-01-01 15:15:56,263aa7f8aba9,216.3,30.36,6.572,52.89,34,0.0621,0,OK
STATION_4,2024-01-01 15:16:00,263aa7f8aba9,221.06,27.7,5.976,54.39,41,0.0681,0,OK
STATION_4,2024-01-01 15:16:06,263aa7f8aba9,222.67,24.25,5.39,51.45,2,0.003,0,OK
STATION_4,2024-01-01 15:16:12,263aa7f8aba9,219.69,29.39,6.36,49.46,45,0.0795,0,OK
STATION_4,2024-01-01 15:16:15,263aa7f8aba9,217.52,28.4,6.178,51.35,4,0.0069,0,OK
STATION_4,2024-01-01 15:16:15,263aa7f8aba9,223.79,28.9,6.448,48.63,30,0.0537,0,OK
STATION_4,2024-01-01 15:16:18,263aa7f8aba9,217.51,30.85,6.818,52.5,43,0.0814,0,OK
STATION_4,2024-01-01 15:16:21,263aa7f8aba9,220.53,27.9,6.123,48.7,1,0.0017,0,OK
STATION_4,2024-01-01 15:16:22,263aa7f8aba9,218.82,26.76,5.815,52.01,32,0.0517,0,OK
STATION_4,2024-01-01 15:16:26,263aa7f8aba9,225.42,29.37,6.732,55,36,0.0673,0,OK
STATION_4,2024-01-01 15:16:27,263aa7f8aba9,220.42,28.15,6.179,49.08,37,0.0635,0,OK
STATION_4,2024-01-01 15:16:45,263aa7f8aba9,221.5,27.36,6.04,55.3,18,0.0302,0,OK
STATION_4,2024-01-01 15:16:46,263aa7f8aba9,216.45,28.23,6.158,47.67,51,0.0872,0,OK
STATION_4,2024-01-01 15:17:12,263aa7f8aba9,221.89,0,7.381,52.81,52,0.1066,0,OK
STATION_4,2024-01-01 15:17:18,263aa7f8aba9,218.1,25.9,5.52,51.45,31,0.0475,0,OK
STATION_4,2024-01-01 15:17:27,263aa7f8aba9,220.67,28.43,6.097,53.96,60,0.1016,0,OK
STATION_4,2024-01-01 15:17:28,263aa7f8aba9,217.75,27.81,6.09,51.02,26,0.044,0,OK
STATION_4,2024-01-01 15:17:30,263aa7f8aba9,218.5,27.1,5.978,51.43,13,0.0216,0,OK
STATION_4,2024-01-01 15:17:32,263aa7f8aba9,221.88,26.84,6.031,48.81,29,0.0486,0,OK
STATION_4,2024-01-01 15:17:36,263aa7f8aba9,220.85,27.59,6.255,49.42,42,0.073,0,OK
STATION_4,2024-01-01 15:17:52,263aa7f8aba9,219.56,27.82,6.057,53.11,31,0.0522,0,OK
STATION_4,2024-01-01 15:18:07,263aa7f8aba9,215.91,28.48,6.253,51.53,8,0.0139,0,OK
STATION_4,2024-01-01 15:18:12,263aa7f8aba9,220.55,28.78,6.355,51.5,18,0.0318,0,OK
STATION_4,2024-01-01 15:18:22,263aa7f8aba9,222.07,27.19,6.081,50.74,26,0.0439,0,OK
STATION_4,2024-01-01 15:18:28,263aa7f8aba9,222.51,31.22,6.99,53.15,6,0.0116,0,OK
STATION_4,2024-01-01 15:18:36,263aa7f8aba9,219.21,29.5,6.424,52.49,7,0.0125,0,OK
STATION_4,2024-01-01 15:18:40,263aa7f8aba9,222.56,30.34,6.796,50.85,32,0.0604,0,OK
STATION_4,2024-01-01 15:18:47,263aa7f8aba9,221.91,27.29,6.038,51.66,33,0.0554,0,OK
STATION_4,2024-01-01 15:18:48,263aa7f8aba9,219.4,31.22,6.85,51.26,3,0.0057,0,OK
STATION_4,2024-01-01 15:19:06,263aa7f8aba9,218.75,30.03,6.466,50.91,22,0.0395,0,OK
STATION_4,2024-01-01 15:19:33,263aa7f8aba9,223.08,29.69,6.602,53.73,50,0.0917,0,OK
STATION_4,2024-01-01 15:19:36,263aa7f8aba9,222.86,28.14,6.245,51.2,11,0.0191,0,OK
STATION_4,2024-01-01 15:19:38,263aa7f8aba9,219.71,33.33,7.244,52.22,46,0.0926,0,OK
STATION_4,2024-01-01 15:19:42,263aa7f8aba9,220.62,30.87,6.82,51.03,9,0.017,0,OK
STATION_4,2024-01-01 15:19:42,263aa7f8aba9,221.45,29.3,6.524,48.73,57,0.1033,0,OK
STATION_4,2024-01-01 15:20:00,263aa7f8aba9,216.98,29.85,6.332,49.65,49,0.0862,0,OK
STATION_4,2024-01-01 15:20:07,263aa7f8aba9,218.33,29.77,6.51,89.79,6,0.0109,0,OK
STATION_4,2024-01-01 15:20:17,263aa7f8aba9,223.08,29.32,6.734,52.55,5,0.0094,0,OK
STATION_4,2024-01-01 15:20:18,263aa7f8aba9,215.41,32.37,6.89,50.95,16,0.0306,0,OK
STATION_4,2024-01-01 15:20:40,263aa7f8aba9,224.56,31.21,6.976,51.9,51,0.0988,0,OK
STATION_4,2024-01-01 15:20:42,263aa7f8aba9,215.18,26.38,5.719,56.3,39,0.062,0,OK
STATION_4,2024-01-01 15:20:54,263aa7f8aba9,222.08,28.42,6.261,50.25,21,0.0365,0,OK
STATION_4,2024-01-01 15:21:02,263aa7f8aba9,220.25,24.43,5.453,51.57,24,0.0364,0,OK
STATION_4,2024-01-01 15:21:30,263aa7f8aba9,214.63,33.96,7.329,48.03,38,0.0774,0,OK
STATION_4,2024-01-01 15:22:40,263aa7f8aba9,218.86,29.57,6.362,51.71,36,0.0636,0,OK
STATION_4,2024-01-01 15:23:12,263aa7f8aba9,220.98,28.84,6.41,48.48,15,0.0267,0,OK
STATION_4,2024-01-01 15:23:22,263aa7f8aba9,223.45,30.45,6.782,51.65,33,0.0622,0,OK
STATION_4,2024-01-01 15:23:27,263aa7f8aba9,220.37,32.27,6.984,53.27,44,0.0854,0,OK
STATION_4,2024-01-01 15:23:36,263aa7f8aba9,219.3,29.87,6.476,51.42,44,0.0791,0,OK
STATION_4,2024-01-01 15:24:00,263aa7f8aba9,222.32,29.29,6.498,53.79,1,0.0018,0,OK
STATION_4,2024-01-01 15:24:02,263aa7f8aba9,219.61,30.76,6.926,52.14,5,0.0096,0,OK
STATION_4,2024-01-01 15:24:12,263aa7f8aba9,223.81,31.82,7.064,48.91,37,0.0726,0,OK
STATION_4,2024-01-01 15:24:30,263aa7f8aba9,216.73,28.93,6.144,50.65,50,0.0853,0,OK
STATION_4,2024-01-01 15:24:52,263aa7f8aba9,229.56,29.12,6.805,47.29,59,0.1115,0,OK
STATION_4,2024-01-01 15:25:15,263aa7f8aba9,215.64,29.39,6.177,49.46,60,0.1029,0,OK
STATION_4,2024-01-01 15:26:02,263aa7f8aba9,221.2,26.86,5.873,58.56,56,0.0914,0,OK
STATION_15,2024-01-01 15:39:37,29787c9ea1df,224.93,27.39,6.112,42.19,56,0.0951,0,OK
STATION_15,2024-01-01 15:39:44,29787c9ea1df,226.91,26.49,5.96,42.75,50,0.0828,0,OK
STATION_15,2024-01-01 15:39:47,29787c9ea1df,228.19,25.69,5.806,41,20,0.0323,0,OK
STATION_15,2024-01-01 15:39:57,29787c9ea1df,226.13,27.14,6.119,45.69,47,0.0799,0,OK
STATION_15,2024-01-01 15:40:00,29787c9ea1df,227.18,26.79,5.988,41.2,46,0.0765,0,OK
STATION_15,2024-01-01 15:40:01,29787c9ea1df,228.02,26.19,5.967,45.11,45,0.0746,0,OK
STATION_15,2024-01-01 15:40:01,29787c9ea1df,226.05,28.59,6.487,41.29,12,0.0216,0,OK
STATION_15,2024-01-01 15:40:03,29787c9ea1df,223.36,25.71,5.832,42.91,9,0.0146,0,OK
STATION_15,2024-01-01 15:40:05,29787c9ea1df,226.24,26.96,6.073,43.59,11,0.0186,0,OK
STATION_15,2024-01-01 15:40:07,29787c9ea1df,228.5,28.38,6.453,41.86,30,0.0538,0,OK
STATION_15,2024-01-01 15:40:13,29787c9ea1df,223.64,26.06,5.893,41.72,34,0.0557,0,OK
STATION_15,2024-01-01 15:40:15,29787c9ea1df,227.55,25.64,5.755,40.52,23,0.0368,0,OK
STATION_15,2024-01-01 15:40:17,29787c9ea1df,226.65,26.19,5.957,45.9,47,0.0778,0,OK
STATION_15,2024-01-01 15:40:17,29787c9ea1df,227.95,28.47,6.496,43.34,10,0.018,0,OK
STATION_15,2024-01-01 15:40:21,29787c9ea1df,225.32,26.79,6.105,8.99,18,0.0305,0,OK
STATION_15,2024-01-01 15:40:22,29787c9ea1df,223.41,28.68,6.296,40.44,36,0.063,0,OK
STATION_15,2024-01-01 15:40:22,29787c9ea1df,227.8,28.66,6.528,43.82,49,0.0889,0,OK
STATION_15,2024-01-01 15:40:37,29787c9ea1df,224.11,28.2,6.27,43.03,44,0.0766,0,OK
STATION_15,2024-01-01 15:40:40,29787c9ea1df,225.28,31.54,7.142,45.46,35,0.0694,0,OK
STATION_15,2024-01-01 15:40:47,29787c9ea1df,222.13,27.08,6.068,43.65,42,0.0708,0,OK
STATION_15,2024-01-01 15:40:47,29787c9ea1df,226.46,24.14,-5.517,42.8,48,0.0736,0,OK
STATION_15,2024-01-01 15:40:49,29787c9ea1df,226.59,27.49,6.176,43.73,50,0.0858,0,OK
STATION_15,2024-01-01 15:40:49,29787c9ea1df,226.89,27.2,6.298,41.26,56,0.098,0,OK
STATION_15,2024-01-01 15:40:57,29787c9ea1df,221.98,26.61,6.016,40.56,58,0.0969,0,OK
STATION_15,2024-01-01 15:41:01,29787c9ea1df,225.51,29.13,6.572,38.84,21,0.0383,0,OK
STATION_15,2024-01-01 15:41:03,29787c9ea1df,225.5,26.49,6,39.56,39,0.065,0,OK
STATION_15,2024-01-01 15:41:05,29787c9ea1df,223.42,29.73,6.636,41.18,25,0.0461,0,OK
STATION_15,2024-01-01 15:41:13,29787c9ea1df,225.34,25.84,5.805,40.87,56,0.0903,0,OK
STATION_15,2024-01-01 15:41:27,29787c9ea1df,222.97,29.59,6.635,42.06,23,0.0424,0,OK
STATION_15,2024-01-01 15:41:36,29787c9ea1df,224.78,25.36,5.698,41.11,25,0.0396,0,OK
STATION_15,2024-01-01 15:41:37,29787c9ea1df,223.25,26.39,5.834,42.52,57,0.0924,0,OK
STATION_15,2024-01-01 15:41:40,29787c9ea1df,227.84,27.76,6.298,41.47,34,0.0595,0,OK
STATION_15,2024-01-01 15:41:41,29787c9ea1df,232.61,26.46,6.097,44.48,33,0.0559,0,OK
STATION_15,2024-01-01 15:41:49,29787c9ea1df,229.88,30.4,6.97,10.4,39,0.0755,0,OK
STATION_15,2024-01-01 15:41:55,29787c9ea1df,223.75,27.61,6.258,43.37,20,0.0348,0,OK
STATION_15,2024-01-01 15:41:57,29787c9ea1df,220.78,27.55,6.121,39.2,8,0.0136,0,OK
STATION_15,2024-01-01 15:42:19,29787c9ea1df,226.47,28.88,6.537,38.55,58,0.1053,0,OK
STATION_15,2024-01-01 15:42:32,29787c9ea1df,225.78,24.83,5.613,42.62,35,0.0546,0,OK
STATION_15,2024-01-01 15:42:47,29787c9ea1df,150.83,26.22,6.045,43.65,20,0.0336,0,OK
STATION_15,2024-01-01 15:42:53,29787c9ea1df,227.64,29.67,6.827,46.91,39,0.074,0,OK
STATION_15,2024-01-01 15:43:00,29787c9ea1df,231.93,29.6,6.837,43.43,30,0.057,0,OK
STATION_15,2024-01-01 15:43:01,29787c9ea1df,225.59,27.84,6.348,42.07,58,0.1023,0,OK
STATION_15,2024-01-01 15:43:05,29787c9ea1df,128,27.19,6.044,42.45,59,0.0991,0,OK
STATION_15,2024-01-01 15:43:07,29787c9ea1df,228.12,28.68,6.529,44.88,28,0.0508,0,OK
STATION_15,2024-01-01 15:43:31,29787c9ea1df,224.87,27.99,6.437,43.05,56,0.1001,0,OK
STATION_15,2024-01-01 15:43:35,29787c9ea1df,228.44,30.33,6.933,40.48,30,0.0578,0,OK
STATION_15,2024-01-01 15:43:49,29787c9ea1df,225.92,30.34,6.76,45.43,6,0.0113,0,OK
STATION_15,2024-01-01 15:44:07,29787c9ea1df,222.12,28.28,6.299,41.55,7,0.0122,0,OK
STATION_15,2024-01-01 15:44:10,29787c9ea1df,224.25,28.13,6.353,43.65,44,0.0777,0,OK
STATION_15,2024-01-01 15:45:27,29787c9ea1df,220.39,27.95,6.188,42.01,30,0.0516,0,OK
STATION_15,2024-01-01 15:45:47,29787c9ea1df,223.29,26.55,5.932,41.47,53,0.0873,0,OK
STATION_15,2024-01-01 15:46:40,29787c9ea1df,222.51,29.02,6.428,38.99,54,0.0964,0,OK
STATION_15,2024-01-01 15:46:49,29787c9ea1df,227.24,28.05,6.382,45.12,60,0.1064,0,OK
STATION_16,2024-01-01 18:58:23,f179d75ee948,230.78,30.05,6.865,47.05,31,0.0591,0,OK
STATION_16,2024-01-01 18:58:27,f179d75ee948,230.92,33.25,7.687,41.93,8,0.0171,0,OK
STATION_16,2024-01-01 18:58:29,f179d75ee948,233.74,30.37,7.096,47.08,16,0.0315,0,OK
STATION_16,2024-01-01 18:58:32,f179d75ee948,239.95,29.4,7.02,45.84,48,0.0936,0,OK
STATION_16,2024-01-01 18:58:33,f179d75ee948,236.38,32.83,7.768,46.14,43,0.0928,0,OK
STATION_16,2024-01-01 18:58:33,f179d75ee948,237.07,30.28,7.215,42.2,25,0.0501,0,OK
STATION_16,2024-01-01 18:58:37,f179d75ee948,232.47,30.52,7.099,45.3,59,0.1163,0,OK
STATION_16,2024-01-01 18:58:42,f179d75ee948,236.82,34.79,8.195,47.67,33,0.0751,0,OK
STATION_16,2024-01-01 18:58:43,f179d75ee948,236.28,28.48,6.747,42.15,2,0.0037,0,OK
STATION_16,2024-01-01 18:58:50,f179d75ee948,238.3,31.62,7.496,42.12,21,0.0437,0,OK
STATION_16,2024-01-01 18:58:51,f179d75ee948,238.34,29.31,7.012,44.82,35,0.0682,0,OK
STATION_16,2024-01-01 18:59:14,f179d75ee948,230.75,30.94,7.125,45.2,44,0.0871,0,OK
STATION_16,2024-01-01 18:59:19,f179d75ee948,232.01,28.9,6.745,48.08,31,0.0581,0,OK
STATION_16,2024-01-01 18:59:19,f179d75ee948,231.91,29.16,6.783,44.68,32,0.0603,0,OK
STATION_16,2024-01-01 18:59:20,f179d75ee948,238.26,32.66,7.785,47.4,16,0.0346,0,OK
STATION_16,2024-01-01 18:59:23,f179d75ee948,237.24,27.36,6.473,43.03,39,0.0701,0,OK
STATION_16,2024-01-01 18:59:23,f179d75ee948,234.54,32.17,7.537,44.1,39,0.0817,0,OK
STATION_16,2024-01-01 18:59:31,f179d75ee948,233.34,32.22,7.47,45.06,2,0.0042,0,OK
STATION_16,2024-01-01 18:59:41,f179d75ee948,231.41,27.95,6.497,46.03,12,0.0217,0,OK
STATION_16,2024-01-01 18:59:43,f179d75ee948,234.62,30.99,7.26,45.8,48,0.0968,0,OK
STATION_16,2024-01-01 18:59:45,f179d75ee948,235.83,28.27,6.712,47.3,25,0.0466,0,OK
STATION_16,2024-01-01 18:59:47,f179d75ee948,238.79,33.58,7.994,45.35,13,0.0289,0,OK
STATION_16,2024-01-01 18:59:51,f179d75ee948,235.71,28.63,6.715,45.94,36,0.0672,0,OK
STATION_16,2024-01-01 18:59:55,f179d75ee948,236.99,29,6.891,45.16,6,0.0115,0,OK
STATION_16,2024-01-01 18:59:56,f179d75ee948,237.46,27.38,6.541,47.89,4,0.0073,0,OK
STATION_16,2024-01-01 19:00:07,f179d75ee948,235.12,27.83,6.59,43.06,12,0.022,0,OK
STATION_16,2024-01-01 19:00:08,f179d75ee948,230.62,28.94,6.646,44.25,45,0.0831,0,OK
STATION_16,2024-01-01 19:00:11,f179d75ee948,234.51,34.28,8.046,44.44,43,0.0961,0,OK
STATION_16,2024-01-01 19:00:11,f179d75ee948,230.2,32.01,7.338,43.68,2,0.0041,0,OK
STATION_16,2024-01-01 19:00:20,f179d75ee948,236.37,30.76,7.274,45.35,17,0.0344,0,OK
STATION_16,2024-01-01 19:00:29,f179d75ee948,236.29,29.06,6.913,43.27,33,0.0634,0,OK
STATION_16,2024-01-01 19:00:35,f179d75ee948,235.93,34.31,8.169,46.25,53,0.1203,0,OK
STATION_16,2024-01-01 19:00:35,f179d75ee948,237.69,29.38,6.976,45.34,14,0.0271,0,OK
STATION_16,2024-01-01 19:00:50,f179d75ee948,231.98,30.26,7.002,41.18,5,0.0097,0,OK
STATION_16,2024-01-01 19:01:11,f179d75ee948,228.04,29.75,6.783,45.7,55,0.1036,0,OK
STATION_16,2024-01-01 19:01:23,f179d75ee948,237.93,28.09,6.698,44.45,16,0.0298,0,OK
STATION_16,2024-01-01 19:01:31,f179d75ee948,239.31,29.66,7.108,45.14,40,0.079,0,OK
STATION_16,2024-01-01 19:01:32,f179d75ee948,235.15,32.75,7.805,46.24,7,0.0152,0,OK
STATION_16,2024-01-01 19:01:35,f179d75ee948,238.02,29.35,7.005,41.3,36,0.07,0,OK
STATION_16,2024-01-01 19:01:43,f179d75ee948,232.4,27.34,6.378,44.77,30,0.0531,0,OK
STATION_16,2024-01-01 19:01:46,f179d75ee948,232.12,28.56,6.629,44.18,24,0.0442,0,OK
STATION_16,2024-01-01 19:01:47,f179d75ee948,235.8,31.83,7.465,46.22,40,0.0829,0,OK
STATION_16,2024-01-01 19:01:55,f179d75ee948,238.22,32.14,7.633,42.22,29,0.0615,0,OK
STATION_16,2024-01-01 19:02:14,f179d75ee948,230.11,30.11,6.932,43.88,37,0.0712,0,OK
STATION_16,2024-01-01 19:02:15,f179d75ee948,232.89,30.46,7.19,44.74,20,0.0399,0,OK
STATION_16,2024-01-01 19:02:23,f179d75ee948,237.24,30.78,7.311,43.2,55,0.1117,0,OK
STATION_16,2024-01-01 19:02:28,f179d75ee948,238.55,28.14,6.757,43.36,47,0.0882,0,OK
STATION_16,2024-01-01 19:02:35,f179d75ee948,238.04,28.81,6.811,47.52,29,0.0549,0,OK
STATION_16,2024-01-01 19:02:53,f179d75ee948,236.85,28.02,6.677,44.59,40,0.0742,0,OK
STATION_16,2024-01-01 19:02:58,f179d75ee948,231.56,30.33,7.043,44.98,31,0.0606,0,OK (ref=e67971)
STATION_16,2024-01-01 19:03:11,f179d75ee948,237.04,29.25,6.946,46.47,34,0.0656,0,OK
STATION_16,2024-01-01 19:03:43,f179d75ee948,232.55,29.42,6.897,42.27,21,0.0402,0,OK
STATION_16,2024-01-01 19:04:05,f179d75ee948,235.4,31.39,7.449,46.38,18,0.0372,0,OK
STATION_16,2024-01-01 19:04:33,f179d75ee948,235.41,30.11,7.123,45.2,11,0.0218,0,OK
STATION_16,2024-01-01 19:04:41,f179d75ee948,233.55,31.53,7.347,47.41,43,0.0878,0,OK
STATION_16,2024-01-01 19:04:50,f179d75ee948,232.3,27.99,6.501,44.8,37,0.0668,0,OK
STATION_16,2024-01-01 19:05:17,f179d75ee948,233.87,29.33,6.867,43.98,37,0.0706,0,OK
STATION_16,2024-01-01 19:05:19,f179d75ee948,231.51,28.15,6.454,47.27,3,0.0054,0,OK
STATION_7,2024-01-01 19:05:50,721c23d58e3a,233.28,35.74,8.349,46.52,55,0.1276,0,OK
STATION_16,2024-01-01 19:05:53,f179d75ee948,234.14,29.03,6.748,47.16,59,0.1106,0,OK
STATION_7,2024-01-01 19:05:53,721c23d58e3a,228.96,32.43,7.438,46.86,46,0.095,0,OK
STATION_7,2024-01-01 19:05:59,721c23d58e3a,226.37,33.9,7.653,46.77,5,0.0106,0,OK
STATION_7,2024-01-01 19:05:59,721c23d58e3a,229.6,32.88,7.537,45.59,24,0.0502,0,OK
STATION_7,2024-01-01 19:06:00,721c23d58e3a,230.09,30.74,7.125,48.17,9,0.0178,0,OK
STATION_7,2024-01-01 19:06:05,721c23d58e3a,229.78,31.55,7.304,47.05,50,0.1014,0,OK
STATION_7,2024-01-01 19:06:10,721c23d58e3a,231.75,30.07,6.983,47.96,52,0.1009,0,OK
STATION_7,2024-01-01 19:06:14,721c23d58e3a,228.86,35.86,8.311,43.55,14,0.0323,0,OK
STATION_7,2024-01-01 19:06:15,721c23d58e3a,228.1,32.87,7.483,46.58,56,0.1164,0,OK
